,RA,DEC,Region,F115,F150,F200,F277,F356,F410,F444,F606,F814,F105,F125,F140,F160,F115_ERROR,F150_ERROR,F200_ERROR,F277_ERROR,F356_ERROR,F410_ERROR,F444_ERROR,F606_ERROR,F814_ERROR,F105_ERROR,F125_ERROR,F140_ERROR,F160_ERROR,Pointing,Object,Former_Names,X,Y,PHOTOM_RED_SHIFT,Min_Chi2,Lowest_Chi2,Lowest_Chi2_Z,EW,EW277,Area,Shape,Spikes,Dust,Blue,Pure Shape,Tier,ZEEL,Cont,Spike,mass,restU,restB
1632,214.80650541445397,52.79276913088368,1,36.69688637400628,36.81036614763647,42.834773765943666,53.30788893599979,61.51120887311783,126.19413162429032,89.38297290708249,2.5450248088499605,3.056863772959253,0.0,34.346977425749586,-13.401620668954017,59.81223509084018,3.1287098434695504,3.713365185925035,2.967045892293415,2.889800284688648,2.825512248476799,4.85163159668863,4.401148081266993,3.6915538032642035,3.9507767123881647,7830439953673.714,7.2794417072112925,13.458201498326519,5.580830514561685,4,nircam4-38739,-1,748.1624,1655.5515,7.330000000000016,33.56391119713911,"[33.56391119713911, 33.60557950876111, 33.68656257378538, 33.77238065571646, 33.95553509847205, 34.002768474156326, 34.193604654359355, 34.321888620614686, 34.383260178314444, 34.496771833083685]","[7.330000000000016, 7.300000000000016, 7.360000000000016, 7.270000000000016, 7.3900000000000166, 7.240000000000015, 7.420000000000017, 7.210000000000015, 7.450000000000017, 7.480000000000017]",6926.054823240381,,Bottom,s410-bc-nd,s410,nd,bc,s410-nd,1B,"[7, 8]",53.42401616729776,"[356.0, 410.0, 444.0]",,29.107664,36.550686
1721,214.89263748777898,52.880612109450766,2,33.60272668807381,36.487971170112104,37.80985251813809,39.79913236832658,43.33816402932978,99.58425438392183,60.3153078397963,0.4614279289579797,-3.9845012818159047,0.0,52.106332552329576,31.81647913591136,35.71960517695954,3.979263981124453,5.386092448398848,4.842516253348538,3.5547802281026293,2.803073564054501,7.429097807893695,5.438832145512306,7.2448960303506516,7.643762833273355,22624404749605.113,11.022494283885287,13.128756330045748,8.257867029576335,5,nircam5-43646,-1,9254.049,4558.6655,7.360000000000016,5.180053604562601,"[5.180053604562601, 5.189613606794064, 5.257206096849289, 5.2595554811760685, 5.305732128640784, 5.349228210115501, 5.3944824687996356, 5.551386917284441, 5.593919088964982, 5.695849314915758]","[7.360000000000016, 7.3900000000000166, 7.330000000000016, 7.420000000000017, 7.450000000000017, 7.480000000000017, 7.300000000000016, 7.270000000000016, 7.5100000000000176, 7.240000000000015]",6031.940957060195,,Bottom,s410-bc-nd,s410,nd,bc,s410-nd,1B,"[7, 8]",41.89219243562945,"[356.0, 410.0, 444.0]",,19.428793,34.41377
1734,214.89393352403596,52.874581277997414,2,48.90576640477891,47.26320008439555,42.659098201997395,41.74429691369912,52.01949749371832,140.57016371614034,86.75765331738934,-7.145745157081822,-5.615014187551017,0.0,48.55913373881028,45.023004190818604,61.834900108823724,2.835559167549697,3.8612867774209194,3.2271163312406523,2.749886271344773,1.9096989711317784,5.842754990741653,4.482691234364222,4.5291175171796825,5.493219775837208,15659851565140.049,8.258779076354497,9.467278153609595,7.089791307312743,5,nircam5-44733,-1,9744.7705,4018.5315,7.450000000000017,7.953104107587738,"[7.953104107587738, 7.982554600366544, 8.141426030677344, 8.160814576739513, 8.347769345854065, 8.52946018963979, 8.68754342610734, 8.850124989116976, 8.944355504758269, 9.000858748120306]","[7.450000000000017, 7.420000000000017, 7.3900000000000166, 7.480000000000017, 7.360000000000016, 7.330000000000016, 7.300000000000016, 7.270000000000016, 7.5100000000000176, 7.240000000000015]",7187.8394950802185,,Bottom,s410-bc-nd,s410,nd,bc,s410-nd,1B,"[7, 8]",53.22491873599643,"[356.0, 410.0, 444.0]",,37.045017,43.82214
1748,214.94269855656907,52.905125079143886,1,17.710731155801,14.557168479312827,18.510976656044672,24.808223867615634,54.48962323159886,56.49309445184726,24.433046818417672,-3.5162722033706313,-2.056673953984973,11.617151607476902,24.472193411247076,19.14406470458771,37.3045748938391,2.601799485195966,3.6467690229030083,3.0881647590135617,2.8084922266317367,1.9079344252869666,4.494356049968749,4.119657594514418,5.619848939968132,5.500785223825502,9.75683940245517,7.571313883794757,13.650383360825398,6.863127263861337,5,nircam5-45469,-1,4665.362,3703.0366,6.730000000000011,27.89824546613793,"[27.89824546613793, 27.950722730009474, 29.313052752453768, 30.47839793255517, 31.762266729130875, 33.6404158760559, 34.102833262816844, 35.747586416143605, 37.87120879768237, 38.87039275001192]","[6.730000000000011, 6.760000000000011, 6.790000000000012, 6.700000000000011, 6.820000000000012, 6.850000000000012, 6.670000000000011, 6.880000000000012, 6.64000000000001, 6.910000000000013]",13463.911821776812,1640.30194099061,Bottom,s356s410-bc-nd,s356s410,nd,bc,s356s410-nd,1B,"[6.6, 6.8]",20.004029395438362,"[356.0, 410.0, 444.0]",,17.546251,20.556866
1847,215.00355180511707,52.913541940741126,1,67.0764873297432,49.59677226642219,54.37442412212138,68.45047483868909,117.80259029257981,123.19182091242557,70.64695610413612,12.533111711013337,-3.7828537269036704,-7.292768489291937e-14,74.21491528746752,29.238704934084804,66.55215788383535,4.698462041259739,7.080911380168384,5.5692579661249155,5.793367323435355,3.444786307766992,9.044654952664846,7.858004555280217,8.877449121628866,9.292095479338878,28312223799653.89,13.147160181547376,39.31953178288005,11.36613810825914,5,nircam5-50987,-1,1041.0586,1005.0429,6.760000000000011,9.361051058291416,"[9.361051058291416, 10.12617263500284, 10.835145365321518, 12.93235845947903, 14.20748974721945, 15.056862711782182, 17.592649134981453, 18.829696268034123, 21.161832536341276, 22.78086498514222]","[6.760000000000011, 6.730000000000011, 6.790000000000012, 6.820000000000012, 6.700000000000011, 6.850000000000012, 6.880000000000012, 6.670000000000011, 6.910000000000013, 6.64000000000001]",6314.645303501259,347.4280174084878,Bottom,s356s410-nbc-nd,s356s410,nd,nbc,s356s410-nd,1B,"[6.6, 6.8]",65.13708559867244,"[356.0, 410.0, 444.0]",,54.45049,63.816315
1877,214.80017888353808,52.8145219881713,2,69.69572347557803,76.82578919786386,80.70974218928009,94.9614602768688,156.7768397842987,157.50866306423842,74.06830655345422,-0.6193483674402119,-12.942067541837297,0.0,64.39326355831666,8.02436830883246,81.87435586478607,5.7468993002400115,6.7010932131073595,5.862495017896465,5.517577643747225,4.918661389486631,8.382301418194507,6.973432097511056,8.11287530315987,10.357676080481188,30102154257412.0,15.172954403144564,21.380647898662048,12.064351674841966,6,nircam6-53063,1049,9474.575,4060.4214,6.730000000000011,40.41096790874181,"[40.41096790874181, 41.01228671349146, 43.82644384421563, 44.61015149498779, 48.40350822348999, 52.43201406029356, 53.12436970976372, 55.92873521589503, 59.75064447120759, 62.816223335869864]","[6.730000000000011, 6.760000000000011, 6.790000000000012, 6.700000000000011, 6.820000000000012, 6.850000000000012, 6.670000000000011, 6.880000000000012, 6.910000000000013, 6.64000000000001]",7639.754728385177,1353.832602559477,Bottom,s356s410-bc-nd,s356s410,nd,bc,s356s410-nd,1B,"[6.6, 6.8]",79.252204338609,"[356.0, 410.0, 444.0]",,53.47493,73.28709
1891,214.85916747764205,52.85352439753948,1,50.89469062440189,57.392039710399445,51.96647573368149,40.07314685646894,48.052424793537156,160.62164517334958,82.05765837993364,-6.9057609241976525,1.8316522782626996,0.0,74.06427717925133,102.96202523048999,32.15280350457823,4.826083686270018,5.917443334865953,5.617437350144803,3.522247727369781,3.3113051277779912,8.032627560609283,5.374752721515816,7.18371564754242,7.938011597247151,24792365248971.57,12.5510172621808,27.27863310177539,11.563991513067592,6,nircam6-53581,1459,3139.1292,3826.5327,7.420000000000017,16.870999942831226,"[16.870999942831226, 16.926128612084028, 16.976418479325822, 17.15606550728433, 17.438648773213174, 17.505265811377612, 17.907294360406546, 18.2608240100573, 18.4792808482944, 18.60096072518803]","[7.420000000000017, 7.3900000000000166, 7.450000000000017, 7.360000000000016, 7.480000000000017, 7.330000000000016, 7.300000000000016, 7.270000000000016, 7.240000000000015, 7.210000000000015]",8394.429130746143,,Bottom,s410-bc-nd,s410,nd,bc,s410-nd,1B,"[7, 8]",55.0727393497371,"[356.0, 410.0, 444.0]",,18.387337,24.510464
1892,214.85911967849023,52.853639272032765,1,51.82643246044692,53.68816355269135,56.749907221489586,61.899192905150706,67.3139810846638,147.083369667361,97.56479086410937,13.028340391261935,8.117350720565689,0.0,58.888150411614845,73.84757766669614,16.109153784275836,4.77467376035946,5.413004505740482,4.867140330755604,3.334359066061467,4.02134256782824,6.335348735072323,5.297207361508775,6.906036012639379,7.663775451705592,23963231094134.824,11.943039600161077,20.600648084440397,13.25595902129013,6,nircam6-53582,1460,3130.8616,3838.0942,7.300000000000016,18.9434617388035,"[18.9434617388035, 18.98261933298602, 19.019551345782233, 19.055060630756362, 19.189835386650465, 19.329322825124045, 19.435359706337255, 19.773917535990115, 19.900549644660384, 20.056824062352973]","[7.300000000000016, 7.270000000000016, 7.330000000000016, 7.240000000000015, 7.210000000000015, 7.360000000000016, 7.180000000000015, 7.150000000000015, 7.3900000000000166, 7.120000000000014]",5555.550156900705,,Bottom,s410-bc-nd,s410,nd,bc,s410-nd,1B,"[7, 8]",64.84041134809195,"[356.0, 410.0, 444.0]",,36.856007,51.443466
1907,214.8062352048415,52.81271811416737,2,91.0147288306584,97.73859910396631,90.00349175890327,105.7065439014588,205.17155463958963,224.89582236642624,85.46813907970406,-3.4256381887908502,1.9953781055466766,0.0,104.54665718092524,75.15250050027949,88.4689604485611,3.416646243111702,3.937251375413077,3.1797991341195786,3.15436558034551,3.0655821426352308,4.686149584258298,3.480962757573548,4.499844664993767,5.117663226774981,14297637476214.05,7.019772362668905,13.661795902151642,5.985182640817164,6,nircam6-54317,2027,9355.701,3585.3684,6.760000000000011,70.74844356142891,"[70.74844356142891, 73.01312773685794, 74.3571722779956, 80.69429149353368, 88.07042582071924, 89.19934498105602, 95.9841554435282, 106.82346205846979, 113.50366710203423, 121.13938164062111]","[6.760000000000011, 6.790000000000012, 6.730000000000011, 6.820000000000012, 6.850000000000012, 6.700000000000011, 6.880000000000012, 6.910000000000013, 6.670000000000011, 6.940000000000013]",9239.185175019498,851.7120233238526,Bottom,s356s410-bc-nd,s356s410,nd,bc,s356s410-nd,1B,"[6.6, 6.8]",93.98630053493817,"[356.0, 410.0, 444.0]",,69.20934,80.51433
1983,214.83705750513735,52.818880423111686,2,25.649726574061713,27.40725828718122,25.04836650066311,26.894261084006786,29.82158007922481,66.92524594408489,38.33748533484726,0.3927832534360303,5.585410280556695,7.064695641596932,38.60924615372535,-55.21140277006473,11.975738176968719,3.90914793492234,4.7632728383142435,3.3426199064031104,2.4858529137563936,2.35636887369949,4.155837533621917,3.7849882401655464,4.242275113346795,5.546636061168614,9.591585357964844,8.62360967221263,12.71431472817648,6.057562853260989,6,nircam6-57593,4664,7345.9463,2358.6892,7.330000000000016,12.305159721797974,"[12.305159721797974, 12.33006064752197, 12.337630153225469, 12.365182120728054, 12.378176589572348, 12.37852375082766, 12.386189980365629, 12.432681321311325, 12.46766125805721, 12.484540096979506]","[7.330000000000016, 7.300000000000016, 7.360000000000016, 7.270000000000016, 7.210000000000015, 7.240000000000015, 7.180000000000015, 7.150000000000015, 7.3900000000000166, 7.120000000000014]",5777.131511668752,,Bottom,s410-bc-nd,s410,nd,bc,s410-nd,1B,"[7, 8]",28.859779643330814,"[356.0, 410.0, 444.0]",,17.876558,28.274181
2057,214.84615736476584,52.80936923079179,2,41.19867066759361,39.12743578195459,34.643598501818786,40.558162231123156,39.00354902857141,99.58600968002499,72.46188290563421,1.6921950278312863,8.951535378964032,0.0,40.15979351829339,48.63030268159706,34.397483141499144,3.3375076097063956,3.8696849380447453,3.4434393445636253,2.9511581169586,2.57729691391154,5.794216911609066,4.106415445997467,4.820154000449238,6.026953709791526,18129640650194.133,8.928850280884024,14.78048264343448,7.168617079066713,6,nircam6-61022,7347,7789.246,1117.0184,7.270000000000016,5.5065045423074395,"[5.5065045423074395, 5.524518147254001, 5.630500361491107, 5.705038767378713, 5.921578707919013, 6.074770082625345, 6.4292150914994455, 6.600017066067473, 7.0616819836366265, 7.157822215924971]","[7.270000000000016, 7.300000000000016, 7.240000000000015, 7.330000000000016, 7.210000000000015, 7.360000000000016, 7.180000000000015, 7.3900000000000166, 7.150000000000015, 7.420000000000017]",6466.2132285517655,,Bottom,s410-bc-nd,s410,nd,bc,s410-nd,1B,"[7, 8]",44.49888318611596,"[356.0, 410.0, 444.0]",,30.789633,36.521797
2066,214.84719804452195,52.80834929180735,2,40.80476301592663,43.261850682032176,36.88356027185872,40.75504491114694,38.229508905961644,122.24847682502158,67.71584863874571,-0.853612379855157,-3.39812545085883,0.0,23.609496891307842,24.238142395863402,36.57180753001313,3.3674667924425723,3.91198251400438,3.160183866084715,2.842114127682632,2.439683009852181,5.221932136240232,4.281119147081392,4.5466510453957705,5.812557171722156,17183261916160.738,8.331407610405638,14.476083934000286,6.435261380947323,6,nircam6-61402,7623,7833.725,980.2704,7.330000000000016,13.182609779432399,"[13.182609779432399, 13.263374390725382, 13.280929581644331, 13.525010323344194, 13.540960597080499, 13.936700694434823, 13.94264336575728, 14.370460496334706, 14.59346594630844, 15.028272723008222]","[7.330000000000016, 7.300000000000016, 7.360000000000016, 7.270000000000016, 7.3900000000000166, 7.240000000000015, 7.420000000000017, 7.450000000000017, 7.210000000000015, 7.480000000000017]",7623.299278728622,,Bottom,s410-bc-nd,s410,nd,bc,s410-nd,1B,"[7, 8]",44.60842940427864,"[356.0, 410.0, 444.0]",,29.881565,36.739998
2092,215.05579924919024,52.94228409729467,2,20.424482938257523,24.136003047443022,19.47447958962146,22.121140484102163,31.563716060225445,63.93826830668625,34.707678215384895,4.098589645983921,-0.774285968289213,34.38225615073,39.68286732179005,9.790716365852699,24.44342352192357,2.898056844279124,3.936398472086419,3.5586736197040985,2.9214157596710413,2.2866796093798167,5.706705976211658,4.061625971072549,4.718159327490918,5.601655306360963,12.033474437800734,8.010923103977541,10.280953995368423,6.7369498426997065,7,nircam7-63784,-1,9168.158,4809.8115,7.000000000000013,10.773838782684646,"[10.773838782684646, 10.804503553304274, 11.259509273813988, 11.643227962514924, 11.95329497531292, 12.215396681646197, 12.235465533323069, 12.49817347706461, 12.81883760809701, 13.009534614013313]","[7.000000000000013, 6.970000000000013, 7.030000000000014, 7.060000000000014, 7.090000000000014, 7.120000000000014, 6.940000000000013, 7.150000000000015, 7.180000000000015, 7.450000000000017]",6643.586212503865,,Bottom,s410-bc-nd,s410,nd,bc,s410-nd,1B,"[7, 8]",25.404583389172416,"[356.0, 410.0, 444.0]",,14.15178,17.93476
2098,215.0547095208426,52.939896271539595,2,6.2785064214017305,17.905269006585286,7.740037269703604,16.427533336441495,16.92814141862225,42.80216568384341,24.988435748620024,-10.052845067322899,-1.2685096329511265,27.33120728893675,4.777944300435817,5.71427907087598,38.265309609994944,3.181915242277116,4.321906064591385,3.483140104412376,2.705835037570172,2.2441859149197882,5.954482004069763,5.320477025074095,4.85514070241487,5.677915041265,18.112803768436212,7.44047640555403,10.991563164210502,7.337408111066997,7,nircam7-64110,-1,9437.263,4683.7197,7.480000000000017,24.70964143129423,"[24.70964143129423, 24.70977631349416, 24.824350906194038, 24.943033806033434, 25.013417557213984, 25.043314315512152, 25.14564920454134, 25.283298069588465, 25.46601538557247, 25.6623877008112]","[7.480000000000017, 7.5100000000000176, 7.450000000000017, 7.420000000000017, 7.540000000000018, 7.3900000000000166, 7.360000000000016, 7.330000000000016, 7.300000000000016, 7.270000000000016]",5454.754690429223,,Bottom,s410-nbc-nd,s410,nd,nbc,s410-nd,1B,"[7, 8]",19.062344877567263,"[356.0, 410.0, 444.0]",,8.530248,12.243186
2118,215.08172560664062,52.954152795197906,2,83.73812993604233,82.09570819034803,76.35225137736242,94.43571304467136,157.00249748301582,312.8419048542796,177.4250069090929,0.19335418718862699,-6.020703413147142,71.46263289806518,61.64249163237335,108.83725146113649,69.00570189248754,3.8578646645930728,5.078262850490994,4.743435256839992,3.5965498457355,2.662169017382207,7.415177651823331,4.978364099063287,5.878148945460265,8.470073612010435,13.995512748138552,8.605861262154969,20.330119645650868,7.748502482114419,7,nircam7-65207,-1,6867.7295,4309.1045,7.000000000000013,21.320828917943505,"[21.320828917943505, 21.55745506625138, 22.407318518077847, 23.714441932167684, 24.216329934596963, 24.67227012535031, 25.448811677849047, 26.30401062062429, 27.287688416539748, 28.279003453025705]","[7.000000000000013, 6.970000000000013, 7.030000000000014, 7.060000000000014, 6.940000000000013, 7.090000000000014, 7.120000000000014, 7.150000000000015, 7.180000000000015, 7.210000000000015]",7871.685791993582,,Bottom,s410-bc-nd,s410,nd,bc,s410-nd,1B,"[7, 8]",111.84155115675549,"[356.0, 410.0, 444.0]",,64.724045,76.98401
2142,215.07504702892092,52.94384161130295,2,35.605625781480406,54.3441193097449,64.63974895988218,79.76851663261654,157.48534830965752,325.2113640698498,253.75357359248883,6.501927902160588,11.663810222889332,23.339527612045337,35.63665326195833,38.072596564875816,63.63344274013822,4.193807284050122,5.760805654911849,4.729073347814367,3.6635716911037797,2.7527330125935534,7.727287496385907,5.540817529390658,5.456098176939914,7.276299752033006,14.735663906898075,9.620934145417888,19.96653858569757,9.40959311355118,7,nircam7-66010,-1,8122.217,3872.6548,7.480000000000017,17.473292087495828,"[17.473292087495828, 17.751270148939156, 17.894346183019163, 18.33074078767051, 19.220475995885494, 19.602672708554813, 20.310794547041198, 21.302678266846904, 22.059650264801437, 22.521682626946298]","[7.480000000000017, 7.450000000000017, 7.5100000000000176, 7.420000000000017, 7.3900000000000166, 7.540000000000018, 7.360000000000016, 7.330000000000016, 7.300000000000016, 7.570000000000018]",23028.47040836046,121.9995183837383,Bottom,s410-bc-nd,s410,nd,bc,s410-nd,1B,"[7, 8]",78.36867179867632,"[356.0, 410.0, 444.0]",,46.283188,59.705395
2146,215.0671205103419,52.93811160068264,2,50.564369939446884,56.03588864589623,40.627161463476085,37.744399816982465,55.6119316464165,110.4331018069333,57.78311335087304,-5.6514688097697015,-0.39097044123263736,-11.698336892507745,38.733642230401934,4.027261943956197,33.0126358222239,4.85938221008132,6.466593322182985,5.6095309223222936,4.690320853947374,3.1600514005622125,8.62301929128194,6.896359694598557,7.48918790321574,9.69623385825917,49.29075381771302,12.498335814131007,24.027880087253052,12.60482190238535,7,nircam7-66058,-1,9017.358,3862.0317,6.970000000000013,9.59782772985928,"[9.59782772985928, 10.048655776455632, 10.615364190693436, 10.879501275871265, 11.461042676272292, 11.803407913461129, 12.052229172680637, 12.34776183159563, 12.71232633925755, 13.04272880510187]","[6.970000000000013, 7.000000000000013, 6.940000000000013, 7.030000000000014, 7.060000000000014, 7.090000000000014, 7.120000000000014, 7.150000000000015, 7.180000000000015, 7.210000000000015]",5346.890808796424,,Bottom,s410-bc-nd,s410,nd,bc,s410-nd,1B,"[7, 8]",49.7278108105152,"[356.0, 410.0, 444.0]",,39.073547,44.966106
2221,215.15000112804537,52.984656914111746,1,55.000582873139166,56.55790496918603,45.44272314279317,48.5398578671595,46.384360259200804,159.39125337147442,103.92309845075813,3.818567732871711,-4.889065784309904,0.0,69.2485131399052,0.0,30.21815764689305,2.6494235856307906,4.195182631039673,3.1924845145307112,2.6774486986739894,1.880824870072738,4.818602863696644,4.231433279829793,4.049403396723563,5.286386611311328,15352342502456.51,7.252454879398164,9277072818541.38,6.438760555506171,7,nircam7-68661,-1,878.8994,2937.7322,7.330000000000016,22.73183369952848,"[22.73183369952848, 22.84169928606827, 22.94640619390102, 23.234785088890064, 23.547714309583498, 23.862954668669797, 24.463692322906564, 24.828576066784386, 25.34478117379193, 26.310127585616836]","[7.330000000000016, 7.300000000000016, 7.360000000000016, 7.270000000000016, 7.3900000000000166, 7.240000000000015, 7.420000000000017, 7.210000000000015, 7.450000000000017, 7.180000000000015]",7740.739489929825,,Bottom,s410-nbc-nd,s410,nd,nbc,s410-nd,1B,"[7, 8]",59.30808792703947,"[356.0, 410.0, 444.0]",,41.14626,49.228283
2240,215.08118115832727,52.93085314401559,2,11.088454109190826,6.011855787523213,11.949197733387031,15.153387070197478,11.108392632328556,19.97843057258722,40.23188438853151,12.376084338528054,3.0819465813066778,0.0,-6.282310364697094,3.1929962889688692,42.99887509149586,2.4019289156492407,3.3672259645578047,2.9205824340790922,2.3889685001248897,1.9190003380232235,5.608080150350503,4.265673434495677,4.845775522899308,5.831547024223705,15793854640537.172,7.637197752004148,15.30009069123376,6.746763842113884,7,nircam7-69142,-1,9019.244,2523.036,8.260000000000016,42.0345724850972,"[42.0345724850972, 42.03789465113732, 42.10056700570092, 42.12321192758938, 42.21508606100676, 42.28846428518868, 42.35579302642617, 42.510061383267086, 42.51221015878523, 42.5710545922003]","[8.260000000000016, 8.230000000000016, 8.290000000000015, 8.200000000000017, 8.320000000000014, 8.170000000000018, 8.350000000000014, 8.380000000000013, 8.140000000000018, 7.84000000000002]",19588.671028755067,639.747948747623,Bottom,s444-bc-nd,s444,nd,bc,s444-nd,1B,"[7.5, 9.5]",13.855572423538224,"[356.0, 410.0, 444.0]",,10.123941,12.674622
2318,215.15691197512,52.97082563959582,1,42.21719554907493,49.74221917503623,49.10721126534799,78.26411379262193,114.00361026072916,166.61248430625727,123.85986606441033,-2.8008258986450003,8.299106412480645,0.0,22.373481142339024,0.0,52.74326888206685,3.7175709679504734,5.274068430703544,4.558669725776848,4.53324376180188,3.276419319879593,7.445262535258832,8.015961966645808,7.096415278587736,9.99489630754058,24591187579172.51,8.950112926169114,14823343333530.01,11.688690886990853,7,nircam7-71837,-1,1815.1252,1479.0789,7.000000000000013,10.481063192098423,"[10.481063192098423, 10.495434224987, 10.640298264993023, 10.822410424597978, 10.847789453646426, 10.997316107071892, 11.142369344252494, 11.263375593974981, 11.371381842870909, 11.431823437863285]","[7.000000000000013, 7.030000000000014, 7.060000000000014, 7.090000000000014, 6.970000000000013, 7.120000000000014, 7.150000000000015, 7.180000000000015, 7.210000000000015, 7.240000000000015]",5066.489138706412,,Bottom,s410-bc-nd,s410,nd,bc,s410-nd,1B,"[7, 8]",82.99540411162913,"[356.0, 410.0, 444.0]",,55.15133,73.14067
2344,215.16940198846916,52.972990027572855,1,79.08619026621739,113.43824799050337,107.69502815293694,105.48065393016302,126.68987297059336,135.8198070313765,241.6333951191275,3.2376670396158636,-5.5577480613103525,0.0,112.89174265715535,0.0,130.7594172012124,3.061781618701947,4.165296295965322,3.5202544961789695,3.4287150283711285,2.343434850295607,5.351203324634394,4.941072367976077,5.634053890500847,6.582418455811626,18833466632884.324,6.798871886324697,11365538886596.332,6.928622711720611,7,nircam7-73076,-1,1030.7985,962.3712,8.170000000000018,4.567217394596341,"[4.567217394596341, 4.7095916917191385, 4.718941478404382, 5.091324589407083, 5.145276050637588, 5.742045813149752, 5.81915375330847, 6.672970736279314, 6.691530663135017, 7.647032283735573]","[8.170000000000018, 8.200000000000017, 8.140000000000018, 8.230000000000016, 8.110000000000019, 8.260000000000016, 8.08000000000002, 8.290000000000015, 8.05000000000002, 8.020000000000021]",10812.597088723564,,Bottom,s444-nbc-nd,s444,nd,nbc,s444-nd,1B,"[7.5, 9.5]",117.82472201511465,"[356.0, 410.0, 444.0]",,84.036674,102.611855
2347,215.13766255722103,52.94973608172703,1,13.37884093928662,14.477624966257713,20.720118187929568,18.346743129741327,20.74955550918433,21.807928519049362,45.17436845025909,-0.6347797227455964,-2.575529784334753,0.0,25.833500340822578,0.0,17.79789625237274,2.3284231717379424,3.1075134202745707,2.731414549166697,2.1929656976588063,1.4466798777032022,3.3189735129916973,3.435602851729826,4.505678831723164,5.004829830974894,13136263880282.395,6.517766198244328,7938801078681.921,5.779232644207402,7,nircam7-73264,-1,4642.6426,890.7274,8.020000000000021,7.600819545769528,"[7.600819545769528, 7.618737615110814, 7.633498578643075, 7.662321392795318, 7.6778714259713725, 7.6859031282528205, 7.692297289847105, 7.698786970740861, 7.704402566035564, 7.722283878194379]","[8.020000000000021, 8.05000000000002, 7.9900000000000215, 8.08000000000002, 8.200000000000017, 8.230000000000016, 8.110000000000019, 8.170000000000018, 8.140000000000018, 7.960000000000021]",15185.382181022009,37.40922781433382,Bottom,s444-bc-nd,s444,nd,bc,s444-nd,1B,"[7.5, 9.5]",18.246801875241488,"[356.0, 410.0, 444.0]",,17.765984,20.484297
2348,215.13778546928688,52.949791264177684,1,28.03916417076757,40.270261467605025,41.97595354544614,41.79862203539561,36.57668342742378,41.121613738262305,75.51471895169598,-13.170519991362848,10.627940528147423,0.0,6.916151500076858,0.0,36.67701135348838,3.6111721937509964,4.828136165564049,3.847170765996209,3.3272916499561958,2.5406859917494486,5.72348207194844,5.541540002545642,6.8433734763906715,7.401450202308303,20753377904101.277,10.208759763430441,12508138145303.041,9.196201773369378,7,nircam7-73265,-1,4631.8335,888.2797,8.350000000000014,20.83670059309255,"[20.83670059309255, 20.848403782824377, 20.913716734934564, 20.979398453765405, 21.065974046466327, 21.26264794778733, 21.284909430279686, 21.563466387140725, 21.716299779536758, 21.918489505782873]","[8.350000000000014, 8.320000000000014, 8.380000000000013, 8.290000000000015, 8.410000000000013, 8.260000000000016, 8.440000000000012, 8.470000000000011, 8.230000000000016, 8.50000000000001]",8968.312334638953,245.4474399791675,Bottom,s444-nbc-nd,s444,nd,nbc,s444-nd,1B,"[7.5, 9.5]",40.348626842826576,"[356.0, 410.0, 444.0]",,35.016113,41.13305
2365,214.98850278057043,52.89180545667155,2,17.159283888547936,23.709813542586744,15.344719000663309,20.63614744313883,24.165969495522372,67.1518816762906,32.75766834215522,2.1700434813800973,-0.33227687766191616,2.148821932037755e-13,11.20323261177853,18.402584161294175,10.867743963527538,2.0590437545717593,3.3468133338488073,2.464447240865046,2.2791689109846014,1.6491268024765091,4.412376725527574,4.218968135859077,3.38821815210756,4.013055129785619,11618215073111.51,6.787214539433656,10.288513871394782,5.246382126846666,8,nircam8-74818,-1,6743.873,4475.3027,7.360000000000016,11.847903428458928,"[11.847903428458928, 11.852290696231897, 11.950395470656337, 11.955481624896098, 12.097240934719164, 12.12843291803274, 12.323373747491496, 12.40688199724628, 12.482283964335789, 12.641858619797624]","[7.360000000000016, 7.3900000000000166, 7.330000000000016, 7.420000000000017, 7.450000000000017, 7.300000000000016, 7.270000000000016, 7.480000000000017, 7.240000000000015, 7.210000000000015]",8812.07547572898,,Bottom,s410-nbc-nd,s410,nd,nbc,s410-nd,1B,"[7, 8]",22.295600285435736,"[356.0, 410.0, 444.0]",,11.062874,15.183231
2388,214.97837489108525,52.877391757135285,2,51.583125034948054,69.32554646814158,54.315171880212326,55.56114900744917,60.951937415765315,160.18025790151844,92.19693081393753,0.02881321907621855,-1.0034789543549327,0.0,55.95203967118425,28.85418158688301,62.00268151659517,3.215470482617271,4.887213928102072,3.585444407361872,2.796338749898775,2.282693343272695,5.798354852162582,4.127718911179639,5.479756740475214,6.639821787707398,17443236409153.076,9.175479506882775,15.045000450280291,7.773669542541337,8,nircam8-76140,-1,8536.121,3911.9507,7.480000000000017,10.30297590709813,"[10.30297590709813, 10.513883588935862, 10.801775747065925, 10.942890908809163, 11.47029921883035, 12.12929937409971, 12.852345692311397, 12.962644751008934, 13.576961769564058, 14.26150453205515]","[7.480000000000017, 7.450000000000017, 7.5100000000000176, 7.420000000000017, 7.3900000000000166, 7.360000000000016, 7.330000000000016, 7.540000000000018, 7.300000000000016, 7.270000000000016]",6584.224855940311,,Bottom,s410-nbc-nd,s410,nd,nbc,s410-nd,1B,"[7, 8]",63.98897677007565,"[356.0, 410.0, 444.0]",,57.70443,70.36591
