,RA,DEC,Region,F115,F150,F200,F277,F356,F410,F444,F606,F814,F105,F125,F140,F160,F115_ERROR,F150_ERROR,F200_ERROR,F277_ERROR,F356_ERROR,F410_ERROR,F444_ERROR,F606_ERROR,F814_ERROR,F105_ERROR,F125_ERROR,F140_ERROR,F160_ERROR,Pointing,Object,Former_Names,X,Y,PHOTOM_RED_SHIFT,Min_Chi2,Lowest_Chi2,Lowest_Chi2_Z,EW,EW277,Area,Shape,Spikes,Dust,Blue,Pure Shape,Tier,ZEEL,Cont,Spike,mass,restU,restB
870,214.79910995413422,52.72511853017707,2,35.04442639704892,39.50831442389991,36.79752580166096,47.42382017800317,88.91010327089762,36.214955219727734,57.55794532487461,7.7523800337765065,15.436635517659944,0.0,35.33127141799258,16.016615229569588,38.35146292657098,3.1150342162751326,3.557919817847489,3.242308289537878,2.5938902485910225,2.497616201684022,4.230425969375934,4.430483583040728,5.114916266431925,8.953691216891366,7758603253858.488,7.0226788701689244,12.895311875868808,7.784691963242617,10,nircam10-100152,-1,10149.428,1073.4756,6.58000000000001,20.349679820762454,"[20.349679820762454, 20.665582071159005, 21.160650825051857, 21.20743228597508, 21.533767276290213, 21.93665558123107, 22.40236248219788, 22.74836511560912, 22.99177631288952, 23.352265460439668]","[6.58000000000001, 6.55000000000001, 6.520000000000009, 6.61000000000001, 6.490000000000009, 6.460000000000009, 6.430000000000009, 6.400000000000008, 6.370000000000008, 6.340000000000008]",8687.23674422282,865.31314280946,Top,s356s444-bc-nd,s356s444,nd,bc,s356s444-nd,1A,"[5.6, 7]",42.09116455753588,"[356.0, 410.0, 444.0]",,20.841501,34.84753
878,214.85399757369836,52.7612330876289,1,30.81555404004692,32.45741094987773,35.26647925749695,38.64487914095665,66.46049265515703,18.187110602596203,51.11725571745534,7.565155083440519,11.692450570958144,-9.16231457658512e-08,35.28608035196393,0.0,37.4202162191419,3.7626428324454375,4.2886044799623635,3.685473470644645,3.339717144577898,2.7002595646190213,4.591979988721379,4.2157334356935285,6.636933573124619,6.414507676449297,9291309389546.023,8.937287994579922,11266898535462.86,6.589897687574586,10,nircam10-100571,-1,4265.191,835.5633,6.400000000000008,14.356017673518322,"[14.356017673518322, 14.396097290792987, 14.433371470617189, 14.621917878165473, 14.623463980274535, 14.844477197606121, 14.921975714924317, 14.922547363556767, 14.927433181214582, 14.93265592636359]","[6.400000000000008, 6.370000000000008, 6.430000000000009, 6.460000000000009, 6.340000000000008, 6.310000000000008, 6.220000000000007, 6.490000000000009, 6.280000000000007, 6.250000000000007]",5972.58350518251,178.55844613989385,Top,s356s444-bc-nd,s356s444,nd,bc,s356s444-nd,1A,"[5.6, 7]",37.66031582116672,"[356.0, 410.0, 444.0]",,26.918491,33.558224
879,214.82050657822325,52.73714781725116,2,15.799941740725854,15.790842917695416,16.113701766707447,16.445824299286123,38.270999588817084,10.874988389193176,22.300706046737595,-1.8430026186521142,-2.6491672770615327,0.0,6.203278166890213,24.810024794413874,23.87382527509904,1.6542150818042567,2.037926076084991,1.6931615778515647,1.422402415633252,1.2714916721241827,2.4025139405991194,1.9695300095539066,3.2567928937808728,5.689082780759794,4444882712398.072,4.242316129140268,7.456372958117585,4.0643596539837965,10,nircam10-100621,-1,8042.91,820.8681,6.58000000000001,27.405329801040235,"[27.405329801040235, 27.54582573436946, 27.936406775669425, 28.27509824839626, 28.299877990592428, 28.791801113631408, 29.56372673468779, 30.502042976740174, 31.58766129810878, 31.63934642282599]","[6.58000000000001, 6.55000000000001, 6.520000000000009, 6.61000000000001, 6.490000000000009, 6.460000000000009, 6.430000000000009, 6.400000000000008, 6.64000000000001, 6.370000000000008]",9477.044036733598,,Top,s356s444-bc-nd,s356s444,nd,bc,s356s444-nd,1A,"[5.6, 7]",17.29020335423049,"[356.0, 410.0, 444.0]",,12.031665,14.58337
911,214.9320383103856,52.95895140312193,2,160.01689048181737,146.1996691077836,153.22922471335227,415.52840279398305,204.16640170706154,437.3649309462831,277.94002257728107,6.240503229023107,166.51239966650155,0.0,130.6216391072209,168.97625651886923,113.91482659652519,3.9815727028115817,4.505948332561828,3.8154888206791773,4.200661565567613,3.1921772264590538,6.219564510351658,4.812875598643609,5.591428202578,6.635364839551239,3305474851829.5674,7.820099448215214,12.104123311511012,7.03369044018799,1,nircam1-1855,1563,9410.321,3774.7573,5.109999999999998,67.37517807192953,"[67.37517807192953, 67.7945757204425, 69.73045268773463, 70.10227131101665, 74.76261569866483, 79.7155433043581, 86.73159744697776, 94.23819929525932, 104.2604768558182, 106.7696429422899]","[5.109999999999998, 5.139999999999998, 5.169999999999998, 5.079999999999997, 5.199999999999998, 5.049999999999997, 5.229999999999999, 5.019999999999997, 4.989999999999997, 5.259999999999999]",5792.874005675012,8241.171652505203,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",188.31044171745916,"[356.0, 410.0, 444.0]",,38.004288,56.228016
915,215.01084333961043,53.01332569196744,1,184.30260322476354,225.78635926751267,248.25723935408772,571.5338950236847,294.6989301389259,587.7350631336333,422.39141786367077,7.160876713100296,130.28149352166992,0.0,197.87358808138342,194.96789566807044,192.0074270012039,7.443157265776876,8.45939985078665,7.161882431423183,5.980570960516467,5.089569653933157,11.141729090170202,6.923462334375801,11.008897133595916,11.043203157734958,7646464486756.158,16.257470136714794,28.391252383023883,14.111177811363385,1,nircam1-2166,1742,751.5146,3670.8308,5.169999999999998,54.02217001700789,"[54.02217001700789, 55.660260690544675, 55.76469631855979, 60.125118354714616, 63.456149331127754, 69.05457282206606, 77.26253321752068, 84.6146493181697, 91.45607183422644, 99.9428275605366]","[5.169999999999998, 5.199999999999998, 5.139999999999998, 5.109999999999998, 5.229999999999999, 5.079999999999997, 5.259999999999999, 5.049999999999997, 5.289999999999999, 5.319999999999999]",4305.865400815294,6278.774253558727,Bottom,s277s410-nbc-nd,s277s410,nd,nbc,s277s410-nd,1A,"[4.9, 5.4]",297.78348665604926,"[356.0, 410.0, 444.0]",,16.270298,34.208397
935,214.94597281572558,52.962036008677494,2,36.04739809934301,34.01656973987507,33.506848529781124,71.34749021142892,30.1725604393059,66.8194054149129,45.817360390056045,4.356001935154554,29.140073656445615,0.0,24.709272871076944,51.04418497770844,16.014727006150988,3.83889925073397,3.91031265116503,3.1308887548763944,3.2720627557429713,2.717829833879002,5.447566563613205,4.125719859511431,5.356685859317498,6.2232736639346555,3935976858006.7573,8.356178049233161,14.255017211274772,10.612537485648431,1,nircam1-3367,2780,8475.701,3247.4595,5.169999999999998,20.249620503519388,"[20.249620503519388, 20.333481142853937, 20.911508740814636, 21.857728927422404, 22.638413185526275, 27.71537071104986, 27.983886704138186, 36.38936011728122, 38.9079742640033, 42.247133005422064]","[5.169999999999998, 5.139999999999998, 5.109999999999998, 5.199999999999998, 5.079999999999997, 5.229999999999999, 5.049999999999997, 5.019999999999997, 5.259999999999999, 4.989999999999997]",3769.5821492982154,6739.318263762039,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",35.91214743967223,"[356.0, 410.0, 444.0]",,11.034179,17.021835
984,215.01277784593185,52.99333278111889,1,80.5123135668512,81.09666014352584,88.25061776795565,318.60927680489414,117.50542096251459,344.10042468557936,208.31887265027916,-2.4264989880292496,46.531077877034406,0.0,74.3101433093195,65.37482817125888,72.96393802825489,3.485242382418171,6.154797842808922,5.378377324525056,3.23447822737799,2.334380222847981,5.166960306638059,3.018529350995829,3.9037383022188816,4.937578121219393,2937156166354.916,6.2435661005573895,10.78213982037294,5.340053919114155,1,nircam1-6265,5356,2486.6223,2008.013,5.169999999999998,111.99023406319363,"[111.99023406319363, 114.55951776824926, 115.64641610390849, 124.574370471534, 128.38288105303323, 142.72095698618435, 153.0971574473576, 173.37748794260958, 179.01919225407522, 197.26560596578895]","[5.169999999999998, 5.199999999999998, 5.139999999999998, 5.109999999999998, 5.229999999999999, 5.079999999999997, 5.259999999999999, 5.049999999999997, 5.289999999999999, 5.319999999999999]",8710.168920433347,12070.141353035842,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",115.1367770182253,"[356.0, 410.0, 444.0]",,10.20167,20.971474
987,215.01329792795588,52.99324439347949,1,203.7519539112518,186.8564524111044,189.34896652675306,393.56089276612784,237.26517007496557,433.3668052271786,317.3039994030243,8.3437168602072,126.74543890771747,0.0,187.07989947622156,137.67324025704653,156.65831081248245,6.7413228605011355,10.891485832188758,9.42768462621668,4.530878490996389,4.010622218760804,7.876979038645858,6.172311933266703,7.665164914131381,8.947791195819542,5719870845087.722,12.147945243868236,20.869158149860034,10.446256289204786,1,nircam1-6306,5416,2470.3218,1972.5454,5.169999999999998,18.982332165828243,"[18.982332165828243, 19.0152072429944, 20.587466414968116, 23.151143071679634, 23.28539845535691, 28.162211781178378, 34.331917742200424, 38.96230565247844, 48.620320672678965, 53.73847755864972]","[5.169999999999998, 5.199999999999998, 5.139999999999998, 5.109999999999998, 5.229999999999999, 5.079999999999997, 5.259999999999999, 5.049999999999997, 5.289999999999999, 5.019999999999997]",4099.518587903429,5016.443416295415,Bottom,s277s410-nbc-nd,s277s410,nd,nbc,s277s410-nd,1A,"[4.9, 5.4]",226.90530846541984,"[356.0, 410.0, 444.0]",,51.65876,75.56916
1030,214.97795545570062,52.95896256883699,2,63.59118034677336,57.46467915468127,51.13729375871211,106.39422260610309,44.839076273431,91.03783295038706,67.58714730479115,8.590514814686392,51.27760671769547,0.0,52.79179626111016,39.039118273602185,49.925411923339595,3.9648202076723904,4.564194050912784,3.2614249911537705,3.2904352630223714,2.606057069988338,4.794939515805707,3.954366693108617,4.573202856438044,4.947696509940789,3546640052697.6104,7.4017375791620506,13.476579202783082,6.633781270498579,1,nircam1-8174,7094,7257.894,1248.0676,5.169999999999998,24.732233552251106,"[24.732233552251106, 25.101613324630303, 26.44862326420183, 26.758796481975505, 29.71686197012507, 34.2316369913373, 37.48447540111665, 48.153668047946724, 49.94762560168437, 59.39388947781494]","[5.169999999999998, 5.139999999999998, 5.109999999999998, 5.199999999999998, 5.079999999999997, 5.229999999999999, 5.049999999999997, 5.259999999999999, 5.019999999999997, 4.989999999999997]",2271.85100499401,5292.305939020608,Bottom,s277s410-nbc-nd,s277s410,nd,nbc,s277s410-nd,1A,"[4.9, 5.4]",59.94507514123947,"[356.0, 410.0, 444.0]",,33.83668,38.66069
1035,214.98169149768685,52.95906149493099,2,93.55877508346538,84.47670023144195,84.95512254609244,194.10619452361223,77.08348582457911,160.17301947183117,119.04302178029587,5.241044121786991,53.54423925827378,0.0,80.66003670852113,97.08155671202452,70.1343642623148,3.587810246731639,3.982931167938762,3.3393319402764963,3.1434796338553976,2.3133790564523933,5.155961438390506,3.847705676221961,5.169703029076509,4.8670879018912085,3415116132993.842,7.835490318667558,12.724561178108317,6.400473934503296,1,nircam1-8666,7366,7073.737,1050.1715,5.169999999999998,58.045740572634486,"[58.045740572634486, 59.391797353686876, 60.71472443349947, 65.65606932691718, 68.91696408083573, 75.15159160137742, 87.80180609548201, 93.84591343310947, 106.84301997104845, 118.84944924687034]","[5.169999999999998, 5.199999999999998, 5.139999999999998, 5.109999999999998, 5.229999999999999, 5.079999999999997, 5.259999999999999, 5.049999999999997, 5.289999999999999, 5.019999999999997]",3260.292824362714,7607.986439766963,Bottom,s277s410-nbc-nd,s277s410,nd,nbc,s277s410-nd,1A,"[4.9, 5.4]",91.82342109317494,"[356.0, 410.0, 444.0]",,32.811092,43.32809
1041,214.9825069290225,52.9589271926317,2,75.6325764735709,66.91887675257924,64.26964719528473,149.70051032314365,83.12796116763431,150.3161451012016,106.01837274281344,4.502905500385449,14.86284720398876,0.0,75.43921503231911,93.48263331638378,56.37043058744019,5.267985832998945,6.137792421578339,5.807216308942466,4.437825756019034,3.8668728843588607,6.7668451840470265,5.953034038550466,8.97732610391409,9.369522795429916,5991514287428.15,12.747462366631758,22.722401135845054,11.408570371393623,1,nircam1-8786,7462,7047.782,994.8489,5.169999999999998,34.56969211070363,"[34.56969211070363, 34.88461330120673, 35.79942292085972, 37.624401935904814, 38.87673980742092, 40.63506319244006, 46.70401793939859, 47.29744786600595, 55.3943217802666, 56.512578808886815]","[5.169999999999998, 5.199999999999998, 5.139999999999998, 5.109999999999998, 5.229999999999999, 5.079999999999997, 5.049999999999997, 5.259999999999999, 5.019999999999997, 5.289999999999999]",3559.5732027857125,5499.952446574624,Bottom,s277s410-nbc-nd,s277s410,nd,nbc,s277s410-nd,1A,"[4.9, 5.4]",82.92444678414947,"[356.0, 410.0, 444.0]",,74.2419,82.18386
1047,214.97487866419678,52.95266949521903,2,26.91781838027114,27.160270192555597,25.086451317518534,55.28382100974217,22.739860511564,45.75514054563309,32.839017909411496,0.7477072456072263,22.64116885874885,0.0,18.997125084826077,58.66596159106364,22.61943844250083,2.3554770882445095,2.7723744656847247,2.1482935766131406,1.9650507699851552,1.7657220480110956,3.256168112354932,2.500264653696581,3.370778506617119,3.475453015713674,2410676886720.3545,5.106175569196523,9.23532773909521,4.5370722576245,1,nircam1-9010,7653,7977.0327,927.7519,5.169999999999998,42.25893825343105,"[42.25893825343105, 42.57279076964726, 43.66372310143484, 44.1691769329215, 46.16492183980616, 50.90881242600338, 52.12390640492898, 61.16891907855322, 62.193780546464, 67.61319211700435]","[5.169999999999998, 5.139999999999998, 5.109999999999998, 5.199999999999998, 5.079999999999997, 5.229999999999999, 5.049999999999997, 5.019999999999997, 5.259999999999999, 4.989999999999997]",3056.6346832183353,7181.389284489271,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",26.948683662264152,"[356.0, 410.0, 444.0]",,7.9816427,12.788124
1076,214.8945471824945,52.93758586727428,1,21.597419206869326,20.11131345178937,19.76437137748619,43.02498976022446,18.9566375248212,57.43363401390045,31.626746819007515,-0.7779915601138961,5.959101250228809,0.0,17.39784678414969,18.787468075883023,6.659181628173531,2.9614964319916735,3.189345450038704,2.6325331335239164,2.1035154961585754,1.9970534260320598,4.6611013492425695,2.89543390117773,3.992236386472777,6.312920544267053,11890424739163.205,7.34619387125781,11.190427552700074,5.442953972439617,2,nircam2-11489,689,3121.5168,5826.335,5.169999999999998,17.486732364303258,"[17.486732364303258, 17.949040481626277, 18.697711694801214, 19.437799446528352, 22.939526751178775, 24.0235112401053, 30.58563701724566, 35.13311036155172, 40.63468951046779, 46.976679072922046]","[5.169999999999998, 5.139999999999998, 5.199999999999998, 5.109999999999998, 5.079999999999997, 5.229999999999999, 5.049999999999997, 5.259999999999999, 5.019999999999997, 4.989999999999997]",5352.6638873070515,4539.275696353937,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",25.846913023366344,"[356.0, 410.0, 444.0]",,14.875998,17.38306
1089,214.85464065538176,52.90385102653834,2,34.49102559900093,43.19416259677926,41.38461027800893,94.75535159352918,46.96936234927767,71.08255802643171,58.34512854735267,6.537125672599488,40.20158526182159,0.0,38.24589912459252,10.51892025870074,41.979831886918916,6.914049725024622,5.519815520056428,4.1552259947495696,3.211398521388104,2.7145032554223842,5.786973346978098,5.170818478689187,5.9565825980346405,8.430538605874453,16814326635093.15,8.574593337397197,16.823387336687322,7.380695759196343,2,nircam2-12610,1616,8076.1064,5406.605,5.139999999999998,34.15135230353669,"[34.15135230353669, 34.22528770493817, 34.67815554217211, 35.965993232254334, 36.16068659177368, 39.5941133810021, 41.104662770453054, 44.280921038098334, 47.221351070483806, 47.77733843848413]","[5.139999999999998, 5.169999999999998, 5.109999999999998, 5.199999999999998, 5.079999999999997, 5.049999999999997, 5.229999999999999, 5.019999999999997, 4.989999999999997, 4.929999999999996]",1584.9511209688524,5569.214741913982,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",52.19516435957005,"[356.0, 410.0, 444.0]",,46.438904,50.1902
1097,214.86263720982555,52.90732538888208,2,29.17143160968677,23.13806628343061,15.421683145642,43.291278004508726,29.794712402618558,56.99061017395213,52.35350978806382,1.8233641538795728,27.805624246590423,0.0,36.40081407059958,68.94156831942303,30.9645772016769,5.286938874938456,5.627773025938295,4.697754949066535,4.170249786019985,3.6593586135439877,7.7790344622306105,6.540387025013479,6.217763560976354,8.202373903417037,24350640763146.184,12.610592153244369,24.785646741713535,10.66466726205966,2,nircam2-13014,1965,7383.7173,5235.1924,5.139999999999998,7.347304567149015,"[7.347304567149015, 7.359633669179853, 7.492272367111645, 7.706266634016756, 7.82162541998615, 8.713655748897388, 8.771705075716428, 10.270839493241512, 10.967518188328013, 11.592957530755584]","[5.139999999999998, 5.169999999999998, 5.109999999999998, 5.199999999999998, 5.079999999999997, 5.049999999999997, 5.229999999999999, 5.019999999999997, 5.259999999999999, 4.989999999999997]",6894.593258388406,2601.900071646124,Bottom,s277s410-nbc-nd,s277s410,nd,nbc,s277s410-nd,1A,"[4.9, 5.4]",31.348872075061166,"[356.0, 410.0, 444.0]",,24.298805,37.344704
1105,214.87552654245843,52.91494386646112,2,39.58125337499604,35.54216437680037,33.519493211711485,77.98673545018562,21.44278064132356,66.01576854689932,36.417131429055395,3.598439407309533,26.173388059535082,0.0,32.41991397463907,77.08311394697328,44.35247698799664,3.247957701485252,3.6802686494973393,3.1017445528594556,2.5158407001372365,2.048519278844522,4.472903100440115,3.8400832951557167,4.054825662263518,5.963794155013232,13577030822514.457,6.888074631119149,13.645274632599136,5.87941809243969,2,nircam2-13353,2241,6083.1006,5115.915,5.169999999999998,50.94533984635084,"[50.94533984635084, 51.47424136070786, 52.88636338154268, 53.71587858415649, 57.72456570334455, 64.6664762827803, 76.5872075540272, 85.88910150292605, 100.29802543698075, 109.07762611604375]","[5.169999999999998, 5.139999999999998, 5.109999999999998, 5.199999999999998, 5.079999999999997, 5.229999999999999, 5.049999999999997, 5.259999999999999, 5.019999999999997, 5.289999999999999]",3593.2243687871037,7857.694677030504,Bottom,s277s410-bc-nd,s277s410,nd,bc,s277s410-nd,1A,"[4.9, 5.4]",36.26501059814082,"[356.0, 410.0, 444.0]",,23.003881,29.894945
